subgroup,state,traditional_method,se.traditional_method,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,1992,,,6,1992,0.3118929299787088,0.4751891672487633,0.188711185085343,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,0.3529411764705882,0.0387613862644497,1993,Senegal,DHS_1993,6,1993,0.3155718783796773,0.3919266527179528,0.2480924437901259,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,1994,,,6,1994,0.2669565638498634,0.4096674735121079,0.1584512096752306,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,1995,,,6,1995,0.2250845216717458,0.3951605746136549,0.1081553664073803,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,1996,,,6,1996,0.1887554947244776,0.369018168542841,0.0765312875518628,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,1997,,,6,1997,0.1575805267459308,0.3373146353064808,0.0556788714812081,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,1998,,,6,1998,0.131126061303014,0.3026398584904531,0.0415262046192773,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,1999,,,6,1999,0.1088425133462847,0.2673432544932716,0.0317218946452423,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,2000,,,6,2000,0.0902125330551246,0.232329825943635,0.024796180581805,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,2001,,,6,2001,0.0746994409698024,0.1989389260921298,0.0198284710089458,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,2002,,,6,2002,0.0618205475972636,0.167662280562602,0.0162515506196635,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,2003,,,6,2003,0.0511658974283269,0.1400409420725258,0.0136802819719832,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,2004,,,6,2004,0.0423648439673968,0.1163452245605105,0.0118745244650608,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,0.0122676351138411,0.0133091449798135,2005,Senegal,DHS_2005,6,2005,0.0350105139163968,0.0961043013762292,0.0107208714942401,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,2006,,,6,2006,0.0322445423332148,0.0931325242417792,0.0089376594206791,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,2007,,,6,2007,0.0296966707459221,0.0886534296872696,0.0078472215837448,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,2008,,,6,2008,0.0273983456055985,0.0829729112460471,0.0072078884835916,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,2009,,,6,2009,0.0253195608358204,0.0762588486362228,0.0069340062723193,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,0.0,0.0,2010,Senegal,DHS_2010,6,2010,0.0233871124030573,0.0690930898785197,0.0070518147184323,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,2011,,,6,2011,0.0254326425464848,0.072015004258788,0.0079596234574186,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,0.0103010314906095,0.0106353440603978,2012,Senegal,DHS_2012,6,2012,0.0275927004242129,0.0731708968311945,0.0097388142055626,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,2013,,,6,2013,0.0284667235416111,0.0759222157512491,0.0101038299488754,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,0.0442936451419014,0.024483302339058,2014,Senegal,DHS_2014,6,2014,0.0294307396257194,0.074306328796482,0.0114993946489876,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,0.0,0.0,2015,Senegal,DHS_2015,6,2015,0.0280550392540719,0.0776536860369316,0.009387886531309,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,0.0,0.0,2016,Senegal,DHS_2016,6,2016,0.028365110478776,0.0842664908126222,0.0083378872106362,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,0.0,0.0,2017,Senegal,DHS_2017,6,2017,0.0216675376444358,0.0704224833654186,0.0056199665305129,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,0.0,0.0,2018,Senegal,DHS_2018,6,2018,0.0239537553759686,0.0797202323924255,0.0057043536561049,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,0.0,0.0,2019,Senegal,DHS_2019,6,2019,0.0221524076304567,0.0786918883201546,0.0047674372438472,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,2020,,,6,2020,0.0216815432728745,0.0851531571308348,0.0040138168476021,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,2021,,,6,2021,0.0212894900602689,0.091880976480912,0.0034465705424096,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,2022,,,6,2022,0.0209875856376913,0.0990988430983582,0.003007123598227,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,2023,,,6,2023,0.0207720703115905,0.1066667068183637,0.0026625269545052,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,2024,,,6,2024,0.0206422065352836,0.1147717012874611,0.0023881976493928,2
Age 15-24:Parity 1+,Africa:Senegal:Kédougou,,,2025,,,6,2025,0.0205930747627502,0.1232644459067217,0.0021692186474222,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,1990,,,7,1990,0.0549907218640504,0.1875391625978859,0.0155125866731728,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,1991,,,7,1991,0.0551185798468234,0.1667107156247354,0.0175933563375545,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,1992,,,7,1992,0.0553118795887577,0.1454962715671122,0.0201504737037323,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,0.0677966101694915,0.0378450410663261,1993,Senegal,DHS_1993,7,1993,0.0556998054911836,0.1231167137058535,0.0233935182526287,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,1994,,,7,1994,0.0494692752336697,0.1235486575005019,0.0190952429260326,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,1995,,,7,1995,0.0441185879398523,0.1197350239266402,0.015785425984621,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,1996,,,7,1996,0.0394031301379006,0.1133529559072654,0.0132298942162054,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,1997,,,7,1997,0.0352120558606784,0.1050904831175973,0.0112435941064186,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,1998,,,7,1998,0.0314727217511228,0.0957997373212859,0.0097007817003518,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,1999,,,7,1999,0.0281265148891068,0.0858350309366608,0.008476037601743,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,2000,,,7,2000,0.0251288048378735,0.0757144016971342,0.0075229331680068,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,2001,,,7,2001,0.0224368666861794,0.065561934282313,0.0067834918985312,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,2002,,,7,2002,0.0200166332261557,0.0558637793934694,0.0062305108130922,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,2003,,,7,2003,0.0178338139685414,0.0467278343699707,0.0058348861214964,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,2004,,,7,2004,0.015857660415423,0.0384582188669136,0.0056063930929471,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,0.0026344850319437,0.0027369184203961,2005,Senegal,DHS_2005,7,2005,0.014037440663619,0.0311061003116718,0.0055929410780345,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,2006,,,7,2006,0.0140379142654093,0.0324697968027467,0.0051901997500723,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,2007,,,7,2007,0.0139967382719651,0.0326656233466694,0.005061815408597,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,2008,,,7,2008,0.0139291474607538,0.0317242055606039,0.0051734255075293,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,2009,,,7,2009,0.0138267913549509,0.0296606314951942,0.0055750708468785,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,0.0071409758591089,0.0050959915344236,2010,Senegal,DHS_2010,7,2010,0.0136283930497467,0.0265826410243152,0.0065037991053149,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,2011,,,7,2011,0.0163443339926497,0.0312934769896902,0.007958674997052,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,0.0237934437704357,0.0113729445647327,2012,Senegal,DHS_2012,7,2012,0.0194530458033945,0.0338286052090232,0.0110426787657289,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,2013,,,7,2013,0.0208510180990759,0.0397541400018906,0.0109264322110223,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,0.0062279089888755,0.0061648126722162,2014,Senegal,DHS_2014,7,2014,0.0223841016739816,0.0405111069681082,0.0124125281447086,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,0.0153890673417284,0.0108064313937398,2015,Senegal,DHS_2015,7,2015,0.0238079276617266,0.0413407414209485,0.0137949408056397,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,0.0766170884626309,0.0321409282492226,2016,Senegal,DHS_2016,7,2016,0.0274320050952845,0.0474811482210011,0.0163379840661394,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,0.0043349844998495,0.0042330768008612,2017,Senegal,DHS_2017,7,2017,0.0206690660296157,0.0367853393253909,0.0111899426550399,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,0.0151998732301019,0.0105131855786843,2018,Senegal,DHS_2018,7,2018,0.0232871612499326,0.0417808765013113,0.0129648183292135,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,0.0281147705486494,0.015211036394889,2019,Senegal,DHS_2019,7,2019,0.0225984158914406,0.0424760274022663,0.0119534408907917,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,2020,,,7,2020,0.0226639990072584,0.0524118697694061,0.0095205015856046,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,2021,,,7,2021,0.0226923388454675,0.0619820106110313,0.0079614246205035,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,2022,,,7,2022,0.0227104977929817,0.0715566833870652,0.0068370240904309,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,2023,,,7,2023,0.0227224106312922,0.0811497460068082,0.005965965230622,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,2024,,,7,2024,0.0227303992737358,0.0910795764131352,0.0052714672089531,2
Age 15-24:Parity 1+,Africa:Senegal:Kolda,,,2025,,,7,2025,0.0227350384367104,0.1011126086469195,0.0047005855385439,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,1990,,,8,1990,0.0462277611477281,0.2276951198731459,0.0087766780941824,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,1991,,,8,1991,0.0463853552102554,0.2080210104463541,0.009519809643653,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,1992,,,8,1992,0.0465316270261601,0.188149259585565,0.0103142517932756,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,0.0,0.0,1993,Senegal,DHS_1993,8,1993,0.046746943359056,0.1678921962734642,0.0111246771554006,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,1994,,,8,1994,0.0419413994127236,0.157694623804758,0.0101718607125057,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,1995,,,8,1995,0.0376996812847078,0.1458081513364848,0.0092429891756976,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,1996,,,8,1996,0.0338885700864078,0.1329557680238838,0.0083824754540721,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,1997,,,8,1997,0.0304483303789284,0.1196174146822614,0.0076096251622528,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,1998,,,8,1998,0.0273357426548338,0.1064528529271795,0.0069279610605452,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,1999,,,8,1999,0.0245169245664626,0.0934930392380297,0.0063273424230329,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,2000,,,8,2000,0.0219614304185086,0.081130246430519,0.005808116575569,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,2001,,,8,2001,0.0196443055653139,0.0694306674055624,0.0053744171804633,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,2002,,,8,2002,0.0175412807455135,0.0586255125121088,0.0050198792234737,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,2003,,,8,2003,0.0156305042295225,0.0488089662536215,0.0047525849914794,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,2004,,,8,2004,0.0138884956009361,0.0399881477762593,0.0045760105816752,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,0.0,0.0,2005,Senegal,DHS_2005,8,2005,0.0122824167688382,0.0322294715451221,0.004522401179609,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,2006,,,8,2006,0.0116911682708956,0.0313328976099794,0.0040884582399109,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,2007,,,8,2007,0.0110935925588444,0.0295724832764748,0.0038240035126547,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,2008,,,8,2008,0.0104987590460604,0.0270478365450039,0.003706526853738,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,2009,,,8,2009,0.0099038869735438,0.0239406744673804,0.0037423607152357,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,0.0045337378375687,0.004510582383443,2010,Senegal,DHS_2010,8,2010,0.0092849692114266,0.02045940593795,0.003995036497382,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,2011,,,8,2011,0.0103917001637921,0.022933252942755,0.0044690813856495,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,0.0069694267028045,0.0070062070643903,2012,Senegal,DHS_2012,8,2012,0.0115869348204402,0.024019171158668,0.0053980161253419,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,2013,,,8,2013,0.012035531384437,0.0265848528646569,0.005394180712099,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,0.0123347604962657,0.0120163754723532,2014,Senegal,DHS_2014,8,2014,0.0125450623314664,0.0263243915821246,0.005867137613796,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,0.0096265789966433,0.0095336054443551,2015,Senegal,DHS_2015,8,2015,0.0124320561947902,0.0257568715299098,0.0058199856219523,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,0.0,0.0,2016,Senegal,DHS_2016,8,2016,0.0130825286724254,0.0284958437201126,0.0058667479408982,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,0.0064625749681589,0.0062542376762819,2017,Senegal,DHS_2017,8,2017,0.0103477302356877,0.02221230361488,0.0045954260650742,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,0.0,0.0,2018,Senegal,DHS_2018,8,2018,0.0119473262083522,0.0270497007662919,0.0050998052359108,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,0.0122085848884924,0.011943622107154,2019,Senegal,DHS_2019,8,2019,0.0114840526569698,0.0270809669375737,0.0047166888020064,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,2020,,,8,2020,0.0115838153277515,0.0323950770661395,0.0040246201689825,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,2021,,,8,2021,0.0116679518332931,0.0377632799410758,0.0035011572736278,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,2022,,,8,2022,0.0117358618137287,0.0432930264768038,0.0030890094191907,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,2023,,,8,2023,0.0117869189208704,0.0489163987344674,0.002747552211355,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,2024,,,8,2024,0.0118207656913651,0.0548054714538963,0.0024580330708445,2
Age 15-24:Parity 1+,Africa:Senegal:Louga,,,2025,,,8,2025,0.0118372326327837,0.0607453360980234,0.0022138563582618,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,1990,,,9,1990,0.0315192713860298,0.1200892005355339,0.0078309595159551,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,1991,,,9,1991,0.0315708285011296,0.1064924250600243,0.008804564376936,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,1992,,,9,1992,0.0316356508853382,0.0929067822105223,0.0099685635284765,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,0.0178571428571428,0.0120572585642015,1993,Senegal,DHS_1993,9,1993,0.031786870814834,0.0790099768143059,0.0113683172630106,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,1994,,,9,1994,0.0294912365876413,0.0816435780239695,0.0099793712867707,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,1995,,,9,1995,0.0274695974152054,0.0818113761588061,0.0088179193392093,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,1996,,,9,1996,0.0256166716981656,0.0802779556151169,0.0078674824562207,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,1997,,,9,1997,0.0238944220577084,0.0773380505636866,0.0070777069905123,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,1998,,,9,1998,0.0222833552196371,0.0733503349411625,0.0064341356096456,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,1999,,,9,1999,0.0207684315724768,0.0686148130086919,0.0059109315193954,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,2000,,,9,2000,0.0193398757065107,0.0632607102651942,0.0054891472680542,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,2001,,,9,2001,0.0179878025883432,0.0576327096710881,0.0051553428896136,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,2002,,,9,2002,0.0167046550287902,0.0518442294082843,0.0049043305419383,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,2003,,,9,2003,0.0154816220231422,0.0461768241471425,0.0047410122332667,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,2004,,,9,2004,0.0143069034088433,0.0406571798247777,0.0046727156071001,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,0.0,0.0,2005,Senegal,DHS_2005,9,2005,0.0131548995143178,0.0355929517156201,0.0047252597689158,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,2006,,,9,2006,0.0130759615587419,0.0369510076551023,0.0043512476792015,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,2007,,,9,2007,0.0129505438934214,0.0374124869283871,0.0041605907465933,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,2008,,,9,2008,0.0127917020583775,0.037005004353364,0.0041166306842098,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,2009,,,9,2009,0.0125954107479522,0.0357385116515316,0.0042222514507184,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,0.0,0.0,2010,Senegal,DHS_2010,9,2010,0.0123330687547401,0.0338297124317319,0.0045254802669541,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,2011,,,9,2011,0.0141519569316925,0.0385585849456697,0.005193512340022,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,0.0,0.0,2012,Senegal,DHS_2012,9,2012,0.0161619212802384,0.0422722088790712,0.0063141493469238,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,2013,,,9,2013,0.0170053061270311,0.0464588481896851,0.00639386903883,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,0.0,0.0,2014,Senegal,DHS_2014,9,2014,0.0179088819910475,0.0475351811084338,0.0069060969488728,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,0.0,0.0,2015,Senegal,DHS_2015,9,2015,0.0179506527432373,0.0465157868220107,0.0070442750139137,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,0.0,0.0,2016,Senegal,DHS_2016,9,2016,0.019000089521527,0.0491254333265677,0.0074612536977416,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,0.0,0.0,2017,Senegal,DHS_2017,9,2017,0.0151171747595034,0.0386833474447486,0.0059273995650583,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,0.0,0.0,2018,Senegal,DHS_2018,9,2018,0.017317829870912,0.043566477450686,0.0069352685586264,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,0.0170406849417267,0.0120410343566923,2019,Senegal,DHS_2019,9,2019,0.016543633140561,0.0408818102213485,0.0067140287898289,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,2020,,,9,2020,0.0166258832263054,0.0480990888265409,0.0057617520376503,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,2021,,,9,2021,0.0166916470609144,0.0554354970077959,0.0050338389726985,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,2022,,,9,2022,0.0167435822376954,0.0629237384223123,0.0044453672398939,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,2023,,,9,2023,0.0167813355137711,0.07070827631835,0.0039608695979719,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,2024,,,9,2024,0.0168048791829165,0.0787360572698322,0.0035529697422247,2
Age 15-24:Parity 1+,Africa:Senegal:Matam,,,2025,,,9,2025,0.0168141105360246,0.0869755660778319,0.003200245665981,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,1990,,,10,1990,0.0453055432377881,0.2233178319639532,0.0082457673410928,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,1991,,,10,1991,0.0454960589591455,0.2043876083287164,0.0089609854893689,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,1992,,,10,1992,0.0457272817284624,0.1854465278278679,0.0097383779367719,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,0.0,0.0,1993,Senegal,DHS_1993,10,1993,0.0460747200166877,0.1663127509604477,0.0105461577939928,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,1994,,,10,1994,0.0414982500871876,0.1570889325861298,0.0096664094303088,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,1995,,,10,1995,0.0374911560065277,0.1463201577745245,0.0088189871301054,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,1996,,,10,1996,0.0339145858242339,0.1344614917546749,0.0080368899307766,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,1997,,,10,1997,0.0307023960458202,0.1222911852674265,0.0073450452546744,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,1998,,,10,1998,0.0278054513078016,0.1099080694029345,0.0067279170698185,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,1999,,,10,1999,0.0251844266358023,0.097746669889822,0.0061904643705875,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,2000,,,10,2000,0.0228073406984233,0.0860771032999338,0.0057263282680737,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,2001,,,10,2001,0.0206455711034452,0.074892146297599,0.0053444045878285,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,2002,,,10,2002,0.0186740190722562,0.0645315959755763,0.0050354660987033,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,2003,,,10,2003,0.0168701385550405,0.0549795382844962,0.0048081396869984,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,2004,,,10,2004,0.0152101391306645,0.0462965307760667,0.0046656916968578,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,0.0,0.0,2005,Senegal,DHS_2005,10,2005,0.0136600713005109,0.0387025194844336,0.0046365595998567,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,2006,,,10,2006,0.0132276831969071,0.038513900232059,0.0042558145163085,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,2007,,,10,2007,0.0127821497694605,0.037399420501242,0.0040362672707804,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,2008,,,10,2008,0.012330155697948,0.035418339349252,0.0039516965871997,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,2009,,,10,2009,0.0118670119320737,0.0327459078042021,0.0040106966265573,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,0.0,0.0,2010,Senegal,DHS_2010,10,2010,0.0113642300315433,0.0295425596577125,0.0042666874440212,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,2011,,,10,2011,0.0127542473896677,0.0321245594128398,0.0048889510974748,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,0.0183987564069006,0.0172245359978582,2012,Senegal,DHS_2012,10,2012,0.0142627916007469,0.0332473282214001,0.0059790285932196,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,2013,,,10,2013,0.0145655449048732,0.0360239405699906,0.0058019905595662,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,0.0,0.0,2014,Senegal,DHS_2014,10,2014,0.0149111702389921,0.035852077549952,0.0060499266705602,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,0.0,0.0,2015,Senegal,DHS_2015,10,2015,0.0145201149303462,0.0341861230100394,0.0059781194805741,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,0.014526641770882,0.0137731906218156,2016,Senegal,DHS_2016,10,2016,0.0149460612851418,0.0349055291879198,0.0061925108974238,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,0.004995986619384,0.0050797842472735,2017,Senegal,DHS_2017,10,2017,0.0115516941024015,0.0276264902053528,0.0046232989858957,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,0.0,0.0,2018,Senegal,DHS_2018,10,2018,0.013213683939838,0.0335485583167921,0.0049609923428863,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,0.0,0.0,2019,Senegal,DHS_2019,10,2019,0.0125807401421759,0.0342950891062691,0.0043858534813147,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,2020,,,10,2020,0.012619826543494,0.0395829420453375,0.00380020020106,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,2021,,,10,2021,0.0126504173847349,0.0450412745048642,0.0033393675797397,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,2022,,,10,2022,0.0126750671255327,0.050714325352876,0.0029605147288825,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,2023,,,10,2023,0.0126936115988708,0.0565697790094101,0.0026468496188818,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,2024,,,10,2024,0.0127061662335335,0.0626375512000699,0.0023819424029939,2
Age 15-24:Parity 1+,Africa:Senegal:Saint-Louis,,,2025,,,10,2025,0.0127128959878946,0.06891969257196,0.00215016135277,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,1990,,,11,1990,0.0389984372386582,0.1822590757665635,0.0072940012074289,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,1991,,,11,1991,0.0391620948538429,0.1651745914918724,0.0079334733598388,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,1992,,,11,1992,0.0393526528271473,0.1480223019899175,0.0086126230462,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,0.0,0.0,1993,Senegal,DHS_1993,11,1993,0.0396496675847063,0.1305723872400475,0.0093038098424051,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,1994,,,11,1994,0.0355185455867196,0.1234270950542892,0.0085797937841543,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,1995,,,11,1995,0.0319190171027464,0.1146684578255627,0.0078605839255289,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,1996,,,11,1996,0.0287181139869434,0.1048231207855169,0.0071892161078097,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,1997,,,11,1997,0.0258511122711438,0.0947089922997995,0.0065760162623158,2
